AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
3999.102564,4000.384615,3944.999999,3929.743589,3985.76923,4022.179487,4015.641025,4031.025641,4019.230769,3996.538461,4016.666666,3994.871794,4015,4124.743589
3994.999999,3993.589743,3928.974358,3925.76923,3988.846153,4020.641025,4016.923076,4036.410256,4020.128205,3996.666666,4018.846153,3992.179487,4013.333333,4126.666666
3971.02564,3973.461538,3903.846153,3911.410256,3970.128205,4005.128205,3995.25641,4015.641025,4003.589743,3976.282051,3993.717948,3971.923076,3993.205128,4128.589743
3981.153846,3988.461538,3914.999999,3924.358974,3984.358974,4023.717948,4007.564102,4026.410256,4015.25641,3993.589743,3999.743589,3979.102564,4002.435897,4126.410256
4005.25641,4016.923076,3941.923076,3947.948717,4011.538461,4039.743589,4026.025641,4040.76923,4031.794871,4021.410256,4021.923076,4001.282051,4023.205128,4123.974359
3989.871794,3999.102564,3934.743589,3940.25641,3994.871794,4005.641025,3992.820512,4005.384615,4010,4003.974358,4013.974358,3988.076923,4013.205128,4124.487179
3970.25641,3975.76923,3920.51282,3928.717948,3972.307692,3982.307692,3967.692307,3984.871794,3995.76923,3988.974358,4006.923076,3972.435897,4002.692307,4126.282051
3983.717948,3991.666666,3936.282051,3944.102563,3980.897435,4000.897435,3988.205128,4011.538461,4018.589743,4013.333333,4025.384615,3989.487179,4017.051282,4122.820513
4001.02564,4009.102564,3960.384615,3960.897435,3990.25641,4013.846153,4004.358974,4024.871794,4029.615384,4030.384615,4040.128205,4007.820512,4029.743589,4122.820513
4009.615384,4010.25641,3971.923076,3964.999999,3991.153846,4014.871794,4005.51282,4022.051282,4025.76923,4026.153846,4041.153846,4014.358974,4032.564102,4126.923077
4014.230769,4015.25641,3969.999999,3965.897435,3993.717948,4018.076923,4012.435897,4035.51282,4035.128205,4028.461538,4040.384615,4018.076923,4034.615384,4122.307692
4015.128205,4022.307692,3960.641025,3966.923076,3995.641025,4029.743589,4025.51282,4045.128205,4039.871794,4027.692307,4037.435897,4015.25641,4035.384615,4121.794872
4018.205128,4029.487179,3959.102563,3966.410256,4001.02564,4040.384615,4032.179487,4038.589743,4029.743589,4010,4032.435897,4014.487179,4032.820512,4122.948718
4024.102564,4037.820512,3964.999999,3968.717948,4009.358974,4034.230769,4024.871794,4031.153846,4021.282051,3999.102564,4025.384615,4018.717948,4026.923076,4118.333333
4016.410256,4029.102564,3957.435897,3962.051281,4003.333333,4019.487179,4011.153846,4025.128205,4016.282051,3998.589743,4013.333333,4004.487179,4014.487179,4125.384615
3996.153846,4013.076923,3946.666666,3950.25641,3991.153846,4013.589743,4005.128205,4020.641025,4013.589743,3992.948717,4004.102564,3981.02564,4001.153846,4118.974359
3993.076923,4008.589743,3951.538461,3951.02564,3994.102564,4016.153846,4007.179487,4026.025641,4019.615384,3990.51282,4004.871794,3980.25641,4002.435897,4100.384615
4000.25641,4009.871794,3955.384615,3954.743589,4001.794871,4013.717948,4000.897435,4024.615384,4021.025641,4001.410256,4009.871794,3987.948717,4012.948717,4118.974359
3998.333333,4012.051282,3949.358974,3954.615384,3999.615384,4014.102564,3998.461538,4016.923076,4021.282051,4012.051282,4012.051282,3983.717948,4018.846153,4145.25641
4003.076923,4020,3949.358974,3964.102563,4000.384615,4026.410256,4016.666666,4031.282051,4037.948718,4019.743589,4019.358974,3987.051282,4025,4130.897436
4011.025641,4023.717948,3947.692307,3978.717948,4004.743589,4027.307692,4021.538461,4040,4040.384615,4023.076923,4021.666666,3999.999999,4031.153846,4115
4004.487179,4019.743589,3931.923076,3981.923076,3996.538461,4014.871794,4001.794871,4019.743589,4024.358974,4017.820512,4010.641025,3999.230769,4028.205128,4124.743589
4001.538461,4025.51282,3926.666666,3988.589743,3990.76923,4018.461538,4002.435897,4011.025641,4025,4017.435897,4010.641025,3995.25641,4027.179487,4125.384615
4018.717948,4043.589743,3948.205128,4016.282051,4005,4029.358974,4023.846153,4032.179487,4043.846153,4029.230769,4036.794871,4013.589743,4040.25641,4121.153846
4033.717948,4056.025641,3971.153846,4042.051282,4010.76923,4022.051282,4023.076923,4045.384615,4048.717948,4033.205128,4059.871794,4033.974358,4050.128205,4123.076923
4034.358974,4058.846153,3977.692307,4045.51282,4000.25641,4017.948717,4018.717948,4041.410256,4042.692307,4022.692307,4059.871794,4035.128205,4047.179487,4118.717948
4043.333333,4065,3985.128205,4047.179487,4006.282051,4031.153846,4037.051282,4047.820512,4046.282051,4023.717948,4061.282051,4035.76923,4048.205128,4121.923077
4053.461538,4067.948718,3993.717948,4055.51282,4016.410256,4037.820512,4050,4058.717948,4050.641025,4033.461538,4069.230769,4043.461538,4056.923077,4124.358974
4044.743589,4059.615384,3986.923076,4052.564102,4006.282051,4035.128205,4043.974359,4058.846153,4050.51282,4027.051282,4059.102564,4040.128205,4057.564102,4121.794872
4045.641025,4066.282051,3984.102564,4054.487179,4004.871794,4036.410256,4042.435897,4061.410256,4060.128205,4027.948717,4055.641025,4040.641025,4060,4122.948718
4064.358974,4087.820512,3991.666666,4069.615384,4026.538461,4047.692307,4054.487179,4070.897436,4075.25641,4048.589743,4069.871795,4054.615384,4069.487179,4119.358974
4062.820512,4090.384615,3987.435897,4078.589743,4036.153846,4053.846153,4056.282051,4064.230769,4071.923077,4055.76923,4063.333333,4053.205128,4066.410256,4120.51282
4050.897435,4083.589743,3982.564102,4084.102564,4033.076923,4047.692307,4044.871794,4056.282051,4068.461538,4056.794871,4049.743589,4043.205128,4062.307692,4125.384615
4043.333333,4078.717948,3976.666666,4088.205128,4033.461538,4037.820512,4033.717948,4053.717948,4068.076923,4056.666666,4047.948718,4034.615384,4055.76923,4122.820513
4026.153846,4064.743589,3960.51282,4087.692307,4025.128205,4030.641025,4023.846153,4039.615384,4053.076923,4039.743589,4036.410256,4018.333333,4037.179487,4121.153846
4028.333333,4065.384615,3967.307692,4105.51282,4025.76923,4039.743589,4031.666666,4039.743589,4054.487179,4038.589743,4034.743589,4019.358974,4040.25641,4123.205128
4051.282051,4083.846154,3992.179487,4136.282051,4044.487179,4055.897435,4051.025641,4059.358974,4076.282051,4061.282051,4056.153846,4039.358974,4062.564102,4123.717948
4049.615384,4088.461538,3990.51282,4145,4045.128205,4049.487179,4049.102564,4068.589743,4083.461538,4065,4063.717948,4041.923077,4064.230769,4121.538461
4037.948718,4078.461538,3977.564102,4142.179487,4026.666666,4036.025641,4038.846153,4067.564102,4079.743589,4057.307692,4057.307692,4032.948717,4056.666666,4122.179487
4050.128205,4079.743589,3984.999999,4157.948718,4027.179487,4048.974359,4056.538461,4073.076923,4082.435897,4062.435897,4062.051282,4043.205128,4063.333333,4123.974359
4063.846153,4090.384615,3991.410256,4177.820513,4040,4062.948718,4073.076923,4074.743589,4084.743589,4060.897435,4063.717948,4054.230769,4064.743589,4118.846154
4064.358974,4094.615384,3987.179487,4181.282051,4040,4055.51282,4064.487179,4076.538461,4090.76923,4056.666666,4056.282051,4046.794871,4062.307692,4118.974359
4054.230769,4090,3979.487179,4179.871795,4035.641025,4049.230769,4053.333333,4072.692307,4088.333333,4050.51282,4048.717948,4032.179487,4061.025641,4126.923077
4046.025641,4091.153846,3977.692307,4193.205128,4044.615384,4054.743589,4052.692307,4054.871794,4071.794871,4037.051282,4049.615384,4024.743589,4054.230769,4125.25641
4052.564102,4095.897436,3984.358974,4206.538461,4052.820512,4056.153846,4052.307692,4043.333333,4064.358974,4034.743589,4055.76923,4026.025641,4047.948718,4121.025641
4053.205128,4086.153846,3984.999999,4206.025641,4046.153846,4048.205128,4043.461538,4042.435897,4066.666666,4038.846153,4051.923077,4026.025641,4043.974359,4121.923077
4048.333333,4085.51282,3988.205128,4217.307692,4047.948718,4051.025641,4043.333333,4050.641025,4075.25641,4044.615384,4055.76923,4032.564102,4050.51282,4122.820513
4061.410256,4103.333333,4002.820512,4250.512821,4064.102564,4063.846153,4060.384615,4066.538461,4091.666666,4066.794871,4075.76923,4050.25641,4068.205128,4126.666666
4078.076923,4110.25641,4012.435897,4276.153846,4071.538461,4070.76923,4078.846154,4078.461538,4105.769231,4093.205128,4090,4064.487179,4080.897436,4126.923077
4082.179487,4108.461538,4009.871794,4290.128205,4068.076923,4070.641025,4080.897436,4076.153846,4106.794872,4095.128205,4089.743589,4071.025641,4086.794871,4124.102564
4089.358974,4114.358974,4011.282051,4310.384616,4066.794871,4070.51282,4079.871795,4088.589743,4116.282051,4098.846154,4091.410256,4078.333333,4096.666666,4124.102564
4090.897436,4112.179487,4014.487179,4329.74359,4064.230769,4069.230769,4081.794871,4106.025641,4128.589743,4110.25641,4095.51282,4078.333333,4099.871795,4123.076923
4076.794871,4098.717948,4008.717948,4340.769231,4058.076923,4066.282051,4073.461538,4087.820512,4113.846154,4096.025641,4086.025641,4065.51282,4083.333333,4124.743589
4073.717948,4098.461538,4008.589743,4356.923077,4056.025641,4063.974359,4067.820512,4068.846153,4096.025641,4078.333333,4075.897436,4060.25641,4072.564102,4126.025641
4082.307692,4104.743589,4017.179487,4374.358975,4059.487179,4067.564102,4079.102564,4081.410256,4103.076923,4078.974359,4075,4063.717948,4079.615384,4122.948718
4077.051282,4094.487179,4015.76923,4376.153846,4062.564102,4075.128205,4084.487179,4087.564102,4105.641025,4067.435897,4065.51282,4056.666666,4074.358974,4122.179487
4063.589743,4079.487179,4005.76923,4376.153846,4061.410256,4071.153846,4071.923077,4067.564102,4087.051282,4046.025641,4047.564102,4045.897435,4057.179487,4123.974359
4061.666666,4084.871795,4006.410256,4385.641026,4065,4061.410256,4067.051282,4060.25641,4081.794871,4047.051282,4044.743589,4045.897435,4057.307692,4124.487179
4064.871794,4096.410256,4010.51282,4388.333334,4075.641025,4063.076923,4071.025641,4070,4097.051282,4059.871794,4052.692307,4046.410256,4064.615384,4121.538461
4065.641025,4092.564102,4004.871794,4382.564103,4077.692307,4068.974359,4071.923077,4075,4106.794872,4066.282051,4051.923077,4043.076923,4063.205128,4120.641025
4070.128205,4090.76923,4006.153846,4388.974359,4075,4068.717948,4074.102564,4076.025641,4106.410256,4080.384615,4058.846153,4054.102564,4072.692307,4122.820513
4080.897436,4102.692307,4020,4410,4083.461538,4074.230769,4083.974359,4084.230769,4115.128205,4110.384615,4079.102564,4074.358974,4092.435897,4122.179487
4095,4115.384615,4029.871794,4428.461539,4098.589743,4096.410256,4109.871795,4114.358974,4148.076923,4136.282051,4095.384615,4083.846154,4104.743589,4125
4092.435897,4109.871795,4022.692307,4437.564103,4093.076923,4098.461538,4113.461538,4123.205128,4157.179487,4130.25641,4091.282051,4076.923077,4100.76923,4124.487179
4073.076923,4087.051282,4009.615384,4442.307693,4067.435897,4064.743589,4074.358974,4082.307692,4118.461538,4106.794872,4075.641025,4067.307692,4084.743589,4121.538461
4069.615384,4075.641025,4010,4456.410257,4056.538461,4048.205128,4053.205128,4060.76923,4098.589743,4098.205128,4075.25641,4068.461538,4080.897436,4124.487179
4072.692307,4076.923077,4015,4474.102565,4063.974359,4064.871794,4070.641025,4079.615384,4113.076923,4094.871795,4074.871795,4066.025641,4079.230769,4124.102564
4060.897435,4071.538461,4010.51282,4482.435898,4066.923077,4075.51282,4079.615384,4083.333333,4111.153846,4080.384615,4059.871794,4056.410256,4067.179487,4121.025641
4065.384615,4072.051282,4017.435897,4495.384616,4071.025641,4071.666666,4076.666666,4079.102564,4106.153846,4080.76923,4066.282051,4066.923077,4075.51282,4120.384615
4082.564102,4082.307692,4030.897435,4507.820513,4077.051282,4068.333333,4075.25641,4084.615384,4114.871795,4088.846154,4082.179487,4081.025641,4090,4122.051282
4076.923077,4081.666666,4023.589743,4504.871795,4079.615384,4078.589743,4084.230769,4083.205128,4114.487179,4077.179487,4071.666666,4071.666666,4077.564102,4122.948718
4071.410256,4082.692307,4015.641025,4500.897436,4087.948718,4089.615384,4098.205128,4081.923077,4113.846154,4072.179487,4066.538461,4070,4073.205128,4121.410256
4088.076923,4094.487179,4025.641025,4502.179488,4098.076923,4084.743589,4095.76923,4092.948718,4128.205128,4093.846154,4082.948718,4090.76923,4093.205128,4121.538461
4097.692307,4098.076923,4036.025641,4496.666667,4099.230769,4080.51282,4086.538461,4097.564102,4138.974359,4113.076923,4093.461538,4099.615384,4100.51282,4120.897436
4090.897436,4098.076923,4035.897435,4483.846154,4102.179487,4085.76923,4087.307692,4090.25641,4135.897436,4110.641025,4094.743589,4089.871795,4094.230769,4119.743589
4088.461538,4098.333333,4032.948717,4468.461539,4105.384615,4084.358974,4085.128205,4085.128205,4129.230769,4106.666666,4096.025641,4082.179487,4094.102564,4122.564102
4092.692307,4092.435897,4037.051282,4448.589744,4102.692307,4080.897436,4083.333333,4089.230769,4130.769231,4114.358974,4096.666666,4083.589743,4098.205128,4123.205128
4088.717948,4089.615384,4040.384615,4428.974359,4099.871795,4082.307692,4087.307692,4092.564102,4135.384615,4117.564102,4094.487179,4081.538461,4094.743589,4124.230769
4075.51282,4086.282051,4030.897435,4406.410257,4094.743589,4073.846154,4080.51282,4086.666666,4131.538461,4110.897436,4086.410256,4070.897436,4084.743589,4124.358974
4075.128205,4083.333333,4026.153846,4385.512821,4090,4070.51282,4076.410256,4083.333333,4126.923077,4107.051282,4085.384615,4067.564102,4085.897436,4121.410256
4091.923077,4094.358974,4039.871794,4373.589744,4094.358974,4086.282051,4091.153846,4086.538461,4127.820513,4111.410256,4098.076923,4080.25641,4099.487179,4123.205128
4101.794871,4102.179487,4048.589743,4358.974359,4098.846154,4092.948718,4100.128205,4088.076923,4129.615384,4111.923077,4099.230769,4089.743589,4106.025641,4125.128205
4108.461538,4100.25641,4054.358974,4348.589744,4102.692307,4090.76923,4098.974359,4095.384615,4138.717949,4115.769231,4098.205128,4097.948718,4110.769231,4125.128205
4116.538461,4104.102564,4064.743589,4347.307693,4106.794872,4092.435897,4096.666666,4100.897436,4141.794872,4122.948718,4102.692307,4107.435897,4114.871795,4124.615384
4114.230769,4102.820513,4062.820512,4336.538462,4101.410256,4089.230769,4091.153846,4090.76923,4126.410256,4109.743589,4093.846154,4103.333333,4103.589743,4122.051282
4108.589743,4094.487179,4058.589743,4319.615385,4093.846154,4082.564102,4086.923077,4081.923077,4120.384615,4096.923077,4088.846154,4097.435897,4096.153846,4120.897436
4115.641025,4101.153846,4072.307692,4322.435898,4102.307692,4090.128205,4094.615384,4092.435897,4138.333333,4116.282051,4102.948718,4109.487179,4109.230769,4120.641025
4126.025641,4116.025641,4087.435897,4332.051282,4116.025641,4100.384615,4106.282051,4106.794872,4150.51282,4132.051282,4110.897436,4120.769231,4115.25641,4121.538461
4126.794872,4120.25641,4088.461538,4328.076923,4121.666666,4098.461538,4109.615384,4108.333333,4146.794872,4126.794872,4107.564102,4119.358974,4106.923077,4125.25641
4129.358974,4124.743589,4086.538461,4331.794872,4129.487179,4108.461538,4119.230769,4113.461538,4153.589743,4135.128205,4115.769231,4120.641025,4111.025641,4126.538461
4130.769231,4126.410256,4084.230769,4343.333334,4133.076923,4118.974359,4128.076923,4120.897436,4161.538461,4145.51282,4118.974359,4117.692307,4119.615384,4126.282051
4129.230769,4122.435897,4084.358974,4354.74359,4128.461538,4113.461538,4122.948718,4120.384615,4159.358974,4142.820513,4115.897436,4111.794872,4119.615384,4128.205128
4130.897436,4120.384615,4084.615384,4370,4127.564102,4109.871795,4117.820513,4116.923077,4155.769231,4144.102564,4123.461538,4114.871795,4121.025641,4128.205128
4120,4113.974359,4065,4620.000001,4136.923077,4113.974359,4119.871795,4105.25641,4137.948718,4113.205128,4111.282051,4086.794871,4107.820513,4122.820513
4094.871795,4088.974359,4035.76923,4620.512821,4117.820513,4096.666666,4099.358974,4090.128205,4124.871795,4096.025641,4085.76923,4060.51282,4087.564102,4123.333333
4090.128205,4085.128205,4032.307692,4638.076924,4113.333333,4090.51282,4092.307692,4092.307692,4133.333333,4105.769231,4086.666666,4055.76923,4086.153846,4123.205128
4099.358974,4095.641025,4052.564102,4668.846155,4125,4095,4099.487179,4096.794871,4148.846154,4128.974359,4111.153846,4078.205128,4108.205128,4124.230769
4105.384615,4096.923077,4065.384615,4685.128206,4131.794872,4102.948718,4110.384615,4102.564102,4156.282051,4142.307692,4126.794872,4095.128205,4122.692307,4126.025641
4111.282051,4099.230769,4065.897435,4692.051283,4131.025641,4105,4114.230769,4111.282051,4159.102564,4146.025641,4128.717948,4102.179487,4121.794872,4125
4112.307692,4100.128205,4062.051282,4697.692309,4123.846154,4097.435897,4105.51282,4106.666666,4156.538461,4144.487179,4125.384615,4107.435897,4118.333333,4126.153846
4110.897436,4094.358974,4064.487179,4694.23077,4114.743589,4094.487179,4101.025641,4096.025641,4151.282051,4139.102564,4121.666666,4106.666666,4117.948718,4126.794872
4122.051282,4103.717948,4078.974359,4694.23077,4117.564102,4100.897436,4106.410256,4097.820512,4152.435897,4141.153846,4126.794872,4112.051282,4123.076923,4123.974359
4135,4120.641025,4085.897436,4701.923078,4126.153846,4107.051282,4111.538461,4101.794871,4149.615384,4140.128205,4128.974359,4121.666666,4122.820513,4126.410256
4135.25641,4119.358974,4081.923077,4702.179488,4125.641025,4107.051282,4110.128205,4099.358974,4141.410256,4127.435897,4118.333333,4121.153846,4117.051282,4122.179487
4136.666666,4116.410256,4085,4698.461539,4125.897436,4106.923077,4113.333333,4102.692307,4143.717949,4122.435897,4112.692307,4116.410256,4115.51282,4116.794872
4147.692307,4126.666666,4096.025641,4705.641027,4134.358974,4113.974359,4127.051282,4113.974359,4153.461538,4126.794872,4115.384615,4119.102564,4120.769231,4124.358974
4147.948718,4127.051282,4095.897436,4713.589745,4138.589743,4113.717948,4127.948718,4113.717948,4150.25641,4118.333333,4106.410256,4114.102564,4118.461538,4125.128205
4136.538461,4119.102564,4086.538461,4714.48718,4138.333333,4113.461538,4121.666666,4111.794872,4146.538461,4110.641025,4092.307692,4098.205128,4111.025641,4119.743589
